date,category,company,titles,links,video,comments
2025-11-18,Code,Google,Antigravity,https://antigravity.google;https://blog.google/technology/developers/gemini-3-developers/,https://youtu.be/SVCBA-pBgt0
2025-11-12,Text,OpenAI,GPT-5.1,https://openai.com/index/gpt-5-1/
2025-10-29,Code,Anysphere,Cursor 2.0,https://cursor.com/blog/2-0,https://youtu.be/An8IM-kPyms
2025-10-29,Agent,Superhuman,Superhuman Go,https://superhuman.com/products/go-ai-assistant;https://www.theverge.com/news/808472/grammarly-superhuman-ai-rebrand-relaunch,https://youtu.be/PUAzU57wt88,
2025-10-23,Text,Microsoft,Mico,https://copilot.microsoft.com/labs;https://www.microsoft.com/en-us/microsoft-copilot/blog/2025/10/23/human-centered-ai/,https://youtu.be/YDk96R_68aA,Clippy is back!
2025-10-21,Browser,OpenAI,ChatGPT Atlas,https://chatgpt.com/atlas;https://openai.com/index/introducing-chatgpt-atlas/,https://www.youtube.com/live/8UWKxJbjriY,
2025-10-20,Code,Anthropic,Claude Code on the web,https://www.anthropic.com/news/claude-code-on-the-web,https://youtu.be/s-avRazvmLg
2025-10-17,Voice,OpenAI,GPT-4o Transcribe Diarize,https://platform.openai.com/docs/models/gpt-4o-transcribe-diarize
2025-10-14,Browser,Dendrite,Strawberry,https://strawberrybrowser.com;https://www.producthunt.com/products/strawberry/launches/strawberry-3,https://youtu.be/TUd4qSKCkNU
2025-10-07,Computer,Google,Gemini 2.5 Computer Use,https://blog.google/technology/google-deepmind/gemini-computer-use-model/,https://youtu.be/BWX8cnMTq7E
2025-10-06,Agent,OpenAI,AgentKit,https://openai.com/agent-platform/,https://youtu.be/DwGNK1DUFsM
2025-10-06,Code,OpenAI,Codex,https://openai.com/codex/;https://openai.com/index/codex-now-generally-available/,https://youtu.be/sd21Igx4HtA
2025-10-02,Browser,Perplexity,Comet,https://www.perplexity.ai/comet;https://www.perplexity.ai/hub/blog/comet-is-now-available-to-everyone-worldwide,https://youtu.be/YeldJ4UezDQ
2025-09-30,Video,OpenAI,Sora 2,https://openai.com/sora/;https://openai.com/index/sora-2/,https://youtu.be/1PaoWKvcJP0
2025-09-29,Agent,Anthropic,Claude Agent SDK,https://claude.com/solutions/agents;https://www.anthropic.com/engineering/building-agents-with-the-claude-agent-sdk,https://youtu.be/OZ-aLrJ0oVg
2025-09-29,Code,Anthropic,Claude Code 2.0,https://www.claude.com/product/claude-code;https://www.anthropic.com/news/enabling-claude-code-to-work-more-autonomously,https://youtu.be/Yct0MvNtdfU
2025-09-29,Code,Anthropic,Claude Imagine,https://claude.ai/imagine/;https://www.anthropic.com/news/claude-sonnet-4-5,https://youtu.be/dGiqrsv530Y
2025-09-29,Text,Anthropic,Claude Sonnet 4.5,https://www.anthropic.com/claude/sonnet;https://www.anthropic.com/news/claude-sonnet-4-5
2025-09-29,Code,Anomaly,OpenCode zen,https://opencode.ai/zen;https://www.producthunt.com/products/opencode/launches/opencode-zen,https://youtu.be/SIhToEaIsjQ
2025-09-25,Text,OpenAI,ChatGPT Pulse,https://openai.com/index/introducing-chatgpt-pulse/,https://youtu.be/nk6IjAnCCqw
2025-09-25,Music,Suno,Suno v5,https://suno.com;https://help.suno.com/en/articles/8105153,https://youtu.be/lYaRuzzVRMc,
2025-09-25,Music,Suno,Suno Studio,https://suno.com/blog/suno-studio,https://youtu.be/1lmRm6XUisY,
2025-09-11,Music,Udio,Udio Voices,https://www.udio.com;https://help.udio.com/en/articles/12055317-voices,https://youtu.be/BDr995Rlk8k
2025-08-18,Code,Google,Opal,https://opal.google,https://youtu.be/E0hrcDO3Noc
2025-08-17,Image,Google,Nano Banana;Gemini 2.5 Flash Image,https://aistudio.google.com/models/gemini-2-5-flash-image;https://developers.googleblog.com/en/introducing-gemini-2-5-flash-image/,https://youtu.be/UTdfxFyOQTI
2025-08-07,Text,OpenAI,GPT-5,https://openai.com/gpt-5/;https://openai.com/index/introducing-gpt-5/,https://youtu.be/boJG84Jcf-4,
2025-07-28,Browser,Microsoft,Copilot in Edge,https://aka.ms/copilot-mode;https://blogs.windows.com/msedgedev/2025/10/23/meet-copilot-mode-in-edge-your-ai-browser/,https://youtu.be/CLH8gU--YBU,
2025-07-25,Video,Runway,Runway Aleph,https://runwayml.com/research/introducing-runway-aleph,https://youtu.be/KUHx-2uz_qI
2025-07-17,Agent,OpenAI,ChatGPT Agent,https://chatgpt.com/features/agent/;https://openai.com/index/introducing-chatgpt-agent/,https://youtu.be/2wzGS_WUZYQ,
2025-07-15,Video,Runway,Runway Act-Two,https://runwayml.com/research/introducing-act-one,https://youtu.be/JW8PHlFD7HM
2025-07-11,Code,Anomaly,OpenCode,https://opencode.ai;https://www.producthunt.com/products/opencode/launches/opencode
2025-06-30,Code,Anysphere,Cursor on web and mobile,https://cursor.com/blog/agent-web,https://youtu.be/hHTKtrSO6os,
2025-06-18,Video,Midjourney,Video v1,https://www.midjourney.com/updates/introducing-our-v1-video-model;https://updates.midjourney.com/introducing-our-v1-video-model/,https://youtu.be/E9PvSeIO5NY
2025-06-17,Image,Midjourney,Midjourney v7,https://updates.midjourney.com/v7-is-now-the-default-model/,https://youtu.be/79U_ON0fCdc
2025-05-22,Text,Anthropic,Claude 4,https://www.anthropic.com/news/claude-4
2025-05-20,Video,Google,Flow,https://flow.google;https://blog.google/technology/ai/google-flow-veo-ai-filmmaking-tool/,https://youtu.be/A0VttaLy4sU
